"name"	"country_code"	"2015"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"Swaziland"	748	1286.97	1297.87	1327.915	1346.729	1359.037	1359.243	1357.78	1340.662	1333.164	1306.568	1275.861	1203.157	1170.555	1092.89	1024.955	961.717	904.248	827.735
"Benin"	204	10879.829	12035.506	13224.102	14400.175	15447.911	16489.185	17353.709	18098.386	18498.664	18804.579	19059.781	19123.567	18758.456	18354.213	17762.239	16945.155	16341.273	15829.403
"Burkina Faso"	854	18105.57	20360.942	22518.995	24653.5	26527.468	28498.297	29912.492	30947.738	31834.241	32416.502	32975.648	33070.111	32779.644	32447.075	31885.011	31159.164	30179.092	28904.986
"Cabo Verde"	132	520.502	492.059	465.038	433.991	407.71	411.109	393.21	372.558	342.472	321.919	292.586	280.909	246.87	225.272	204.726	173.672	156.78	135.443
"Cote d'Ivoire"	384	22701.556	24486.582	26308.227	27625.485	28732.639	29978.668	31160.608	31864.148	32159.624	32365.647	32451.967	32159.648	31786.548	31362.734	30593.556	29661.208	28923.282	27658.173
"Gambia"	270	1990.924	2157.37	2363.063	2610.811	2829.453	3067.197	3327.649	3523.352	3674.104	3716.097	3805.238	3929.841	3978.333	3996.299	3917.38	3795.022	3610.691	3498.897
"Ghana"	288	27409.893	28840.535	30256.441	31832.214	33428.771	34342.64	35354.097	36264.52	36872.021	37400.577	37460.616	37409.745	37167.299	36773.285	35912.233	34147.378	32535.092	30953.526
"Guinea"	324	12608.59	12845.319	13522.516	14152.083	14629.498	15429.324	16026.272	17034.182	16996.834	17077.361	17036.684	16992.711	16335.789	16218.67	15828.664	15854.512	15210.397	14338.954
"Guinea-Bissau"	624	1844.325	1998.882	2151.472	2268.609	2378.118	2476.826	2546.019	2604.03	2639.529	2666.684	2642.897	2614.754	2561.85	2512.804	2453.991	2338.953	2187.42	2049.223
"Liberia"	430	4503.438	4222.363	4235.098	4395.623	4656.38	4793.301	5244.524	5467.289	5547.048	5742.856	5875.75	5865.329	5974.319	5764.19	5718.488	5641.658	5423.93	5425.71
"Mali"	466	17599.694	19594.123	21704.077	23738.377	25428.038	27046.333	28565.781	29730.584	30480.678	30625.44	31383.158	31221.785	31256.473	30677.505	29798.847	28602.666	27080.383	25325.686
"Mauritania"	478	4067.564	4475.03	4871.511	5258.754	5653.146	5999.721	6249.003	6469.996	6589.149	6665.273	6729.771	6698.488	6640.808	6531.718	6349.257	6194.735	5836.776	5598.198
"Niger"	562	19899.12	23947.069	28407.049	33155.096	37873.432	42702.73	46925.635	51177.753	54921.436	59398.973	62667.129	65851.276	68396.85	69728.582	70917.573	70507.961	70567.456	69599.215
"Nigeria"	566	182201.962	202951.479	223827.745	243772.316	262966.118	279158.789	294732.053	306388.95	317410.221	318292.185	321333.033	318656.965	313113.074	308295.623	301112.922	289067.716	276015.927	262140.583
"Senegal"	686	15129.273	16928.418	18737.519	20530.234	22339.718	24054.816	25797.768	27464.444	28929.991	29967.559	30871.673	31738.39	32396.761	33106.265	33799.142	33712.862	33751.154	33827.993
"Sierra Leone"	694	6453.184	6380.559	6643.749	6694.648	6882.789	7216.947	7269.931	7345.373	7446.05	7432.318	7330.391	7312.831	7076.383	7033.215	6700.157	6348.77	6102.131	5638.931
"Togo"	768	7304.578	7625.677	8097.494	8562.005	8984.24	9229.579	9699.865	10051.419	10272.586	10370.485	10421.961	10425.062	10344.656	9773.095	9607.133	9271.132	8791.967	8669.648
"ASIA"	935	4393296.014	4567549.742	4709210.381	4816908.221	4892397.309	4940353.07	4954977.232	4948088.33	4904876.294	4840122.927	4760330.639	4668305.828	4562470.335	4431546.515	4307682.095	4187233.401	4075991.395	3951543.226
"China"	156	1376048.943	1387860.028	1382214.455	1360561.649	1329050.107	1285348.84	1231789.895	1171393.373	1100278.237	1034802.61	967226.936	904166.375	844141.637	788056.649	726783.356	676104.238	624320.971	589652.903
