"country"	"country_code"	"age"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"Uganda"	800	"75-79"	91.071	101.42	113.749	128.598	163.382	221.539	290.139	368.509	453.62	544.89	675.347	825.597	1012.725	1206.173	1392.696	1585.797	1766.424
"Uganda"	800	"80-84"	42.186	54.595	61.376	69.327	79.136	101.265	138.178	182.468	233.18	287.252	350.85	438.096	537.984	666.135	792.238	922.568	1062.757
"Uganda"	800	"85-89"	17.86	18.77	24.604	28.013	32.118	37.169	48.043	65.947	87.955	113.406	140.697	175.492	220.209	272.449	341.637	412.88	486.057
"Uganda"	800	"90-94"	4.037	5.169	5.537	7.371	8.515	9.946	11.676	15.192	21.171	28.653	37.207	47.503	59.281	75.204	95.281	120.216	148.204
"Uganda"	800	"95-99"	0.476	0.642	0.839	0.916	1.241	1.464	1.735	2.063	2.717	3.878	5.358	7.119	9.201	11.616	15.01	19.109	24.243
"Uganda"	800	"100+"	0.029	0.041	0.057	0.076	0.084	0.116	0.139	0.167	0.201	0.269	0.386	0.544	0.748	0.969	1.249	1.621	2.117
"United Republic of Tanzania"	834	"0-4"	5269.8	5863.026	6547.913	7359.54	8068.431	8714.781	9272.635	9886.185	10458.069	11009.719	11447.411	11871.413	12148.46	12512.335	12904.958	13228.594	13279.076
"United Republic of Tanzania"	834	"5-9"	4686.635	5218.46	5824.025	6510.807	7317.619	8044.03	8706.049	9240.31	9857.554	10449.974	10969.525	11420.037	11855.624	12119.882	12495.842	12843.573	13215.328
"United Republic of Tanzania"	834	"10-14"	4009.329	4656.763	5198.429	5806.447	6496.778	7299.709	8024.403	8688.23	9228.413	9862.918	10407.617	10945.336	11415.825	11860.83	12097.576	12425.823	12842.253
"United Republic of Tanzania"	834	"15-19"	3320.683	3982.615	4640.677	5183.036	5804.54	6489.551	7268.52	8027.527	8686.887	9231.386	9880.91	10424.96	10907.259	11428.839	11844.665	12094.658	12436.529
"United Republic of Tanzania"	834	"20-24"	2750.656	3295.839	3968.182	4622.895	5162.57	5780.382	6491.382	7280.329	8002.141	8660.018	9225.022	9849.071	10354.341	10940.668	11434.279	11795.507	12008.271
"United Republic of Tanzania"	834	"25-29"	2277.725	2723.532	3274.283	3945.842	4616.469	5155.324	5770.788	6496.366	7264.868	7998.435	8665.511	9212.951	9907.277	10419.514	10887.647	11396.196	11745.442
"United Republic of Tanzania"	834	"30-34"	1901.833	2241.159	2696.319	3242.183	3925.893	4593.638	5135.263	5744.274	6467.412	7224.684	7948.797	8593.062	9120.337	9829.07	10378.688	10895.391	11362.895
"United Republic of Tanzania"	834	"35-39"	1601.266	1857.53	2204.059	2656.111	3218.866	3896.907	4550.118	5112.986	5693.933	6438.402	7188.122	7893.367	8578.23	9086.388	9749.082	10280.703	10776.328
"United Republic of Tanzania"	834	"40-44"	1327.334	1551.715	1812.716	2155.639	2622.627	3177.542	3849.71	4507.62	5058.44	5651.332	6383.185	7131.827	7815.601	8540.876	9050.303	9670.53	10259.24
"United Republic of Tanzania"	834	"45-49"	1056.673	1278.072	1505.653	1768.184	2123.291	2573.73	3139.083	3807.856	4468.715	5004.631	5598.163	6318.627	7081.326	7759.082	8422.987	8986.385	9581.615
"United Republic of Tanzania"	834	"50-54"	817.942	1013.225	1235.072	1465.297	1732.902	2083.579	2532.033	3088.987	3758.958	4422.759	4955.758	5542.849	6271.878	7030.723	7701.848	8365.955	8938.313
"United Republic of Tanzania"	834	"55-59"	630.082	779.453	973.372	1196.069	1427.54	1692.068	2037.115	2496.49	3051.223	3715.826	4373.222	4902.377	5485.579	6220.525	6975.838	7670.476	8322.864
"United Republic of Tanzania"	834	"60-64"	494.924	592.159	739.265	931.219	1151.957	1381.148	1647.444	1990.558	2444.645	2997.293	3664.191	4323.138	4848.019	5431.58	6169.135	6922.617	7616.732
"United Republic of Tanzania"	834	"65-69"	354.777	451.475	547.252	691.69	880.867	1098.129	1331.779	1601.417	1946.347	2395.25	2930.474	3597.659	4252.154	4780.545	5341.176	6071.64	6814.019
"United Republic of Tanzania"	834	"70-74"	270.437	307.293	398.646	491.168	631.738	816.723	1036.341	1268.285	1537.444	1884.188	2320.666	2855.588	3510.873	4151.932	4677.831	5252.579	5960.784
"United Republic of Tanzania"	834	"75-79"	164.541	214.366	250.441	333.334	421.993	556.566	737.869	954.873	1182.639	1436.636	1771.961	2205.496	2731.807	3368.415	4016.357	4569.733	5098.998
"United Republic of Tanzania"	834	"80-84"	94.409	112.114	152.06	185.085	256.881	338.906	464.676	632.314	833.372	1048.765	1302.44	1625.529	2037.762	2537.428	3175.409	3805.686	4336.526
"United Republic of Tanzania"	834	"85-89"	37.989	50.119	63.07	91.081	118.303	174.384	244.49	351.305	498.427	676.938	873.657	1096.036	1391.783	1761.052	2228.378	2820.904	3437.088
"United Republic of Tanzania"	834	"90-94"	12.037	13.765	19.697	27.057	42.691	60.523	98.013	148.585	226.182	335.32	467.735	627.365	810.459	1047.393	1372.3	1780.426	2276.305
"United Republic of Tanzania"	834	"95-99"	1.023	2.488	3.161	5.077	7.788	13.906	22.394	40.684	65.82	107.376	166.468	242.885	337.997	460.579	616.903	833.844	1104.092
"United Republic of Tanzania"	834	"100+"	0.064	0.111	0.3	0.442	0.799	1.425	2.966	5.56	11.012	19.847	34.478	58.088	91.113	133.99	193.672	277.015	385.834
"Zambia"	894	"0-4"	1591.191	1759.302	1937.487	2138.897	2297.237	2471.557	2632.053	2788.744	2936.701	3053.656	3178.588	3314.426	3400.533	3486.141	3516.833	3554.488	3603.721
"Zambia"	894	"5-9"	1391.944	1542.077	1708.345	1879.336	2075.467	2229.665	2406.916	2557.542	2709.815	2854.88	2976.649	3087.595	3236.761	3300.513	3394.113	3460.556	3480.342
"Zambia"	894	"10-14"	1229.333	1367.457	1517.269	1678.255	1848.179	2041.688	2197.741	2363.109	2517.573	2668.436	2821.84	2934.183	3053.278	3199.952	3250.293	3352.484	3423.786
"Zambia"	894	"15-19"	1040.28	1210.434	1346.972	1495.466	1653.746	1819.002	2010.483	2165.619	2325.843	2473.062	2636.733	2775.894	2894.495	3018.925	3153.008	3228.448	3315.835
"Zambia"	894	"20-24"	863.761	1022.736	1189.381	1324.21	1466.812	1622.726	1793.418	1981.708	2127.68	2287.994	2434.765	2607.247	2726.778	2846.033	2974.901	3113.03	3184.166
"Zambia"	894	"25-29"	726.783	844.288	998.794	1163.326	1295.828	1438.642	1586.212	1758.142	1937.476	2070.353	2234	2376.234	2546.033	2663.601	2792.036	2928.587	3033.756
"Zambia"	894	"30-34"	617.03	703.067	817.024	967.188	1127.695	1255.449	1395.136	1536.824	1704.657	1879.064	2012.533	2171.444	2312.3	2473.905	2587.455	2717.455	2829.088
"Zambia"	894	"35-39"	499.833	590.074	672.32	781.544	928.051	1082.417	1205.058	1338.381	1473.913	1635.859	1801.784	1930.049	2089.382	2225.549	2376.39	2494.054	2619.552
"Zambia"	894	"40-44"	407.708	473.742	559.316	637.619	742.319	880.888	1026.785	1146.069	1274.433	1410.648	1559.408	1723.534	1848.31	1994.396	2125.015	2276.788	2399.349
"Zambia"	894	"45-49"	303	385.298	447.874	529.537	603.998	704.29	835.406	974.629	1088.184	1211.082	1343.204	1482.251	1632.696	1755.093	1911.017	2025.878	2181.426
"Zambia"	894	"50-54"	214.316	285.611	363.288	422.885	499.711	571.195	666.469	791.155	922.28	1031.116	1148.402	1273.421	1406.743	1551.163	1674.036	1814.716	1928.7
"Zambia"	894	"55-59"	147.655	200.354	267.013	339.987	395.969	468.411	535.983	624.594	741.642	867.69	970.413	1081.907	1203.142	1327.695	1466.15	1584.014	1717.223
"Zambia"	894	"60-64"	106.845	135.22	183.452	244.929	312.191	363.876	431.385	493.392	575.405	683.324	800.376	895.418	1000.61	1110.041	1230.682	1359.779	1474.766
"Zambia"	894	"65-69"	82.892	93.926	118.878	161.609	216.219	276.006	322.299	381.761	437.157	510.21	608.433	711.47	799.755	894.031	992.967	1102.447	1219.067
"Zambia"	894	"70-74"	66.251	67.887	77.023	97.708	133.305	178.447	228.245	266.673	316.725	363.202	426.275	507.948	599.252	672.093	751.989	836.374	933.29
"Zambia"	894	"75-79"	43.704	48.268	49.587	56.432	71.914	98.144	131.841	169.021	198.218	236.053	272.868	319.79	384.228	452.759	510.18	569.311	635.909
"Zambia"	894	"80-84"	22.707	26.343	29.185	30.076	34.475	44.077	60.535	81.526	105.007	123.608	148.523	171.286	201.943	243.557	287.28	322.858	366.425
"Zambia"	894	"85-89"	8.167	10.16	11.823	13.197	13.709	15.84	20.323	28.041	38.187	49.402	58.491	70.608	82.295	97.418	117.798	139.409	159.353
"Zambia"	894	"90-94"	1.862	2.374	2.967	3.488	3.94	4.122	4.781	6.188	8.604	11.781	15.458	18.544	22.491	26.381	31.552	38.614	46.376
"Zambia"	894	"95-99"	0.223	0.297	0.38	0.482	0.574	0.652	0.688	0.804	1.049	1.48	2.059	2.72	3.251	4.006	4.776	5.835	7.194
"Zambia"	894	"100+"	0.014	0.019	0.026	0.034	0.043	0.052	0.059	0.063	0.074	0.097	0.138	0.194	0.258	0.314	0.393	0.474	0.586
"Zimbabwe"	716	"0-4"	1264.149	1234.626	1248.938	1278.466	1316.37	1320.432	1305.007	1270.208	1237.238	1199.997	1180.651	1163.784	1110.981	1079.568	1033.982	994.099	951.037
"Zimbabwe"	716	"5-9"	1219.422	1231.256	1206.172	1219.306	1255.351	1291.805	1297.233	1287.51	1253.87	1221.791	1187.118	1168.335	1145.709	1101.245	1064.77	1022.332	982.421
"Zimbabwe"	716	"10-14"	1053.752	1199.529	1206.447	1183.233	1202.972	1238.905	1275.073	1279.734	1270.954	1244.227	1215.029	1176.403	1153.419	1124.817	1080.85	1050.114	1006.244
"Zimbabwe"	716	"15-19"	890.569	1027.814	1171.55	1177.085	1162.705	1179.951	1219.827	1247.505	1254.289	1246.141	1227.877	1189.216	1158.161	1135.155	1103.319	1060.221	1025.622
"Zimbabwe"	716	"20-24"	799.239	857.243	992.043	1137.603	1141.73	1128.612	1147.707	1190.855	1223.64	1225.287	1214.524	1186.559	1152.715	1121.918	1105.631	1062.329	1019.305
"Zimbabwe"	716	"25-29"	745.267	763.614	816.982	953.641	1097.784	1102.967	1093.588	1111.853	1151.3	1180.056	1180.826	1178.282	1148.59	1112.139	1083.037	1052.74	1019.216
"Zimbabwe"	716	"30-34"	670.902	704.078	719.556	776.165	908.997	1047.89	1058.952	1049.509	1058.655	1104.334	1128.687	1146.15	1136.85	1105.914	1072.364	1035.341	1007.173
"Zimbabwe"	716	"35-39"	552.115	621.526	652.411	671.306	727.053	854.617	993.37	1004.504	998.314	1012.324	1055.872	1088.593	1093.103	1092.885	1063.711	1024.775	991.589
"Zimbabwe"	716	"40-44"	391.214	499.734	565.319	596.875	617.624	671.906	797.059	933.593	947.154	940.976	956.768	1000.087	1035.88	1041.152	1047.134	1011.739	984.862
"Zimbabwe"	716	"45-49"	255.064	350.205	450.637	513.307	546.987	567.143	622.269	744.188	874.976	890.302	887.283	906.809	949.887	978.287	991.089	996.824	970.279
"Zimbabwe"	716	"50-54"	173.212	228.637	316.43	410.139	471.282	501.657	526.119	577.999	699.707	822.003	839.306	836.287	861.088	900.181	934.584	949.022	953.945
"Zimbabwe"	716	"55-59"	132.707	156.109	207.172	289.12	377.494	434.207	466.865	490.057	541.507	657.718	779.025	794.164	794.065	821.121	858.626	901.476	910.918
"Zimbabwe"	716	"60-64"	108.016	118.706	140.451	187.734	263.903	346.465	401.188	433.134	454.248	506.549	618.313	734.023	754.474	754.252	780.709	820.687	858.412
"Zimbabwe"	716	"65-69"	88.345	93.867	103.698	123.713	166.764	236.405	312.317	363.576	393.049	415.267	465.025	569.657	681.968	701.495	708.314	735.775	778.699
"Zimbabwe"	716	"70-74"	57.567	72.282	77.6	86.336	104.071	141.722	202.848	270.609	317.64	345.579	367.101	413.813	507.706	610.321	639.652	643.857	673.852
"Zimbabwe"	716	"75-79"	45.141	42.428	53.973	58.717	66.269	80.834	111.728	161.998	219.093	259.336	286.383	306.607	348.779	431.496	514.976	544.684	555.801
"Zimbabwe"	716	"80-84"	25.168	27.786	26.811	34.666	38.556	44.429	54.923	77.442	114.069	156.148	187.876	208.936	227.84	259.646	327.568	400.985	429.372
"Zimbabwe"	716	"85-89"	10.258	11.955	13.572	13.442	17.803	20.174	23.871	30.454	43.614	65.219	91.193	111.995	127.2	142.908	165.839	212.042	263.897
"Zimbabwe"	716	"90-94"	2.746	3.231	3.903	4.599	4.663	6.423	7.523	9.202	12.041	17.75	27.23	39.173	49.94	58.134	65.734	79.19	104.2
"Zimbabwe"	716	"95-99"	0.381	0.481	0.591	0.741	0.907	0.965	1.375	1.675	2.148	2.889	4.386	7.043	10.488	13.83	16.446	19.604	24.438
"Zimbabwe"	716	"100+"	0.034	0.036	0.047	0.06	0.079	0.101	0.113	0.167	0.212	0.284	0.391	0.615	1.041	1.606	2.212	2.798	3.489
"Angola"	24	"0-4"	2657.977	2971.615	3311.053	3614.293	3803.86	3968.918	4044.87	4347.785	4504.106	4637.618	4702.604	4674.787	4730.893	4728.921	4675.964	4510.957	4297.293
"Angola"	24	"5-9"	2249.302	2538.081	2835.615	3157.938	3477.291	3671.05	3870.066	3961.879	4252.449	4399.304	4593.377	4599.096	4562.348	4576.494	4690.466	4583.872	4362.272
"Angola"	24	"10-14"	1928.98	2204.826	2460.868	2711.247	3089.098	3388.643	3611.112	3807.042	3911.529	4217.928	4378.384	4569.371	4619.173	4564.359	4648.467	4714.587	4580.187
"Angola"	24	"15-19"	1612.279	1896.709	2151.027	2387.907	2663.871	3022.841	3358.042	3572.388	3790.962	3892.618	4199.716	4401.789	4575.904	4592.416	4580.31	4624.863	4732.076
"Angola"	24	"20-24"	1315.598	1576.865	1858.057	2104.378	2348.22	2621.037	2987.803	3320.54	3521.309	3742.36	3851.039	4164.707	4368.88	4552.828	4563.953	4532.939	4598.443
"Angola"	24	"25-29"	1058.828	1279.334	1541.204	1816.321	2064.138	2293.923	2570.919	2938.15	3280.726	3438.335	3684.456	3798.239	4111.508	4308.949	4484.011	4528.884	4476.272
"Angola"	24	"30-34"	861.084	1023.008	1242.303	1501.426	1772.459	2014.529	2245.316	2521.76	2882.349	3227.015	3394.243	3665.313	3764.172	4075.096	4211.702	4384.077	4453.084
"Angola"	24	"35-39"	702.497	827.716	987.236	1198.156	1451.617	1718.719	1961.03	2196.427	2463.24	2822.526	3157.577	3345.687	3573.248	3695.528	3933.308	4113.673	4333.24
"Angola"	24	"40-44"	566.687	671.734	794.856	950.344	1156.848	1403.058	1665.584	1905.849	2145.297	2398.964	2765.596	3082.703	3282.319	3486.029	3575.162	3854.127	4033.292
"Angola"	24	"45-49"	441.167	537.778	639.061	755.916	905.945	1113.998	1355.345	1603.076	1846.974	2062.052	2339.174	2680.321	3009.118	3174.441	3361.867	3442.888	3776.462
"Angola"	24	"50-54"	344.057	414.19	507.493	601.853	717.541	864.31	1064.877	1301.784	1541.92	1774.52	1990.661	2257.098	2595.703	2911.965	3046.861	3254.837	3385.294
"Angola"	24	"55-59"	269.773	317.773	381.933	469.002	560.033	671.053	815.9	1002.851	1228.408	1474.18	1692.447	1912.34	2166.596	2489.142	2746.398	2945.447	3162.361
"Angola"	24	"60-64"	206.635	242.377	287.611	347.698	429.043	515.677	620.604	754.384	932.898	1147.9	1386.66	1594.765	1802.161	2037.577	2353.172	2608.498	2816.606
"Angola"	24	"65-69"	149.789	176.923	207.653	246.686	301.865	376.614	458.853	553.324	682.937	847.573	1054.773	1283.459	1477.164	1677.097	1897.398	2199.481	2485.176
"Angola"	24	"70-74"	87.874	118.019	142.906	171.203	205.168	254.685	319.797	394.987	476.925	598.177	748.392	938.575	1144.817	1340.644	1543.062	1723.381	2019.475
"Angola"	24	"75-79"	51.182	60.454	87.055	109.509	130.268	159.142	196.823	250.743	310.961	384.024	480.224	614.975	788.135	980.229	1186.764	1334.015	1500.065
"Angola"	24	"80-84"	23.49	28.524	41.421	62.36	76.771	93.616	110.35	144.631	176.864	232.905	276.781	352.491	461.822	599.319	824.612	963.112	1058.111
"Angola"	24	"85-89"	7.559	9.726	12.272	18.589	28.733	36.408	46.116	55.959	74.956	94.53	127.111	156.177	207.794	274.76	365.771	505.259	617.343
"Angola"	24	"90-94"	1.548	2.085	2.804	3.717	5.897	9.552	12.66	16.268	21.066	28.963	38.041	51.546	65.68	90.476	126.041	177.489	243.976
"Angola"	24	"95-99"	0.177	0.253	0.359	0.513	0.718	1.147	1.91	2.745	3.651	4.986	7.127	10.082	13.803	18.697	27.318	39.295	58.934
"Angola"	24	"100+"	0.011	0.017	0.025	0.038	0.057	0.084	0.135	0.229	0.345	0.505	0.748	1.078	1.659	2.307	3.366	5.247	7.835
"Cameroon"	120	"0-4"	1994.734	2095.763	2188.33	2268.859	2333.555	2382.16	2407.47	2396.501	2416.444	2384.727	2424.481	2370.182	2338.116	2268.259	2212.289	2144.864	2088.914
"Cameroon"	120	"5-9"	1800.801	1909.379	2010.621	2095.132	2178.136	2245.149	2295.86	2309.572	2306.072	2328.753	2301.121	2329.442	2284.407	2237.879	2192.236	2129.396	2075.299
"Cameroon"	120	"10-14"	1622.503	1761.814	1868.417	1969.746	2055.146	2140.704	2201.51	2254.68	2271.964	2261.628	2279.893	2256.339	2273.765	2255.581	2203.46	2158.911	2098.889
"Cameroon"	120	"15-19"	1431.305	1593.613	1731.97	1836.11	1935.063	2022.129	2108.984	2164.708	2218.952	2240.243	2234.958	2249.102	2232.26	2240.663	2223.203	2176.135	2131.459
"Cameroon"	120	"20-24"	1236.469	1401.723	1561.117	1696.967	1798.166	1895.822	1986.821	2064.582	2119.504	2175.663	2204.012	2192.145	2207.327	2185.414	2205.075	2192.316	2128.223
"Cameroon"	120	"25-29"	1083.841	1202.475	1363.505	1518.824	1651.775	1753.304	1847.544	1934.409	2011.562	2070.095	2122.378	2141.261	2130.2	2151.601	2139.64	2141.124	2140.678
"Cameroon"	120	"30-34"	929.865	1044.34	1158.514	1314.614	1466.568	1596.438	1693.629	1787.208	1868.399	1943.989	2006.32	2062.378	2073.796	2059.424	2095.507	2078.029	2090.425
"Cameroon"	120	"35-39"	758.102	886.267	995.159	1105.075	1255.896	1402.401	1526.297	1620.644	1708.225	1785.573	1864.43	1918.325	1964.803	1991.916	1971.453	2003.627	1996.222
"Cameroon"	120	"40-44"	583.369	715.174	836.709	940.134	1044.71	1188.443	1328.463	1448.134	1539.164	1622.847	1694.865	1774.756	1822.012	1871.444	1902.636	1879.99	1915.261
"Cameroon"	120	"45-49"	452.643	545.927	669.926	784.703	882.105	982.207	1117.055	1251.124	1365.005	1452.832	1529.425	1593.833	1678.253	1723.495	1766.448	1798.424	1785.791
"Cameroon"	120	"50-54"	352.195	420.343	507.336	623.389	729.963	822.46	915.744	1046.143	1169.958	1276.308	1357.987	1431.903	1493.73	1572.789	1617.512	1654.251	1685.316
"Cameroon"	120	"55-59"	271.95	322.866	385.746	465.826	573.019	672.516	758.287	846.794	966.091	1081.854	1181.205	1255.973	1324.098	1385.209	1459.05	1504.554	1544.177
"Cameroon"	120	"60-64"	206.469	243.316	289.189	345.714	418.42	515.754	606.378	685.264	765.022	873.094	978.59	1071.061	1137.316	1201.802	1259.468	1326.439	1373.853
"Cameroon"	120	"65-69"	156.38	176.302	208.185	247.873	297.05	360.294	444.956	524.068	592.814	661.062	756.265	849.442	931.676	990.11	1049.393	1099.059	1161.712
"Cameroon"	120	"70-74"	110.505	123.504	139.581	165.165	197.472	236.942	288.296	356.471	420.544	475.5	534.094	610.365	687.797	753.523	801.964	852.828	897.004
"Cameroon"	120	"75-79"	68.321	76.807	86.25	97.626	116.126	139.257	167.453	204.46	253.225	299.317	340.934	384.058	439.934	494.62	544.534	581.663	619.447
"Cameroon"	120	"80-84"	34.016	38.819	43.946	49.325	56.419	67.051	80.652	97.616	119.187	148.353	177.446	202.815	228.246	262.253	298.159	329.314	353.916
"Cameroon"	120	"85-89"	12.148	14.012	16.12	18.428	20.771	23.917	28.723	34.808	42.285	51.78	65.165	78.119	90.047	102	118.723	135.073	149.126
"Cameroon"	120	"90-94"	2.7	3.187	3.72	4.339	4.985	5.679	6.601	8.005	9.793	11.895	14.802	18.751	22.682	26.255	30.243	35.302	40.352
"Cameroon"	120	"95-99"	0.316	0.384	0.46	0.544	0.639	0.74	0.847	1.006	1.233	1.504	1.864	2.338	2.98	3.656	4.283	4.962	5.842
"Cameroon"	120	"100+"	0.021	0.025	0.031	0.038	0.045	0.053	0.062	0.072	0.086	0.104	0.13	0.161	0.204	0.262	0.325	0.386	0.451
"Central African Republic"	140	"0-4"	364.835	372.388	368.061	366.782	362.621	354.314	347.424	331.216	323.801	309.936	296.792	280.406	268.484	254.464	239.923	227.021	217.274
"Central African Republic"	140	"5-9"	333.012	342.838	349.276	346.514	345.259	341.739	335.281	327.695	312.726	307.562	292.974	280.784	264.566	254.994	243.243	227.096	215.31
"Central African Republic"	140	"10-14"	300.178	324.182	333.631	339.885	338.006	337.246	333.021	327.245	320.932	305.032	299.609	283.834	274.753	258.696	248.664	237.505	221.545
"Central African Republic"	140	"15-19"	284.35	294.329	317.786	327.208	332.536	330.332	332.144	327.536	322.36	315.301	300.829	293.193	281.632	271.94	254.857	243.266	233.418
"Central African Republic"	140	"20-24"	259.249	278.075	288.253	310.837	320.389	325.734	324.442	324.556	320.992	316.13	307.892	294.987	287.988	274.723	265.996	251.694	239.139
"Central African Republic"	140	"25-29"	225.909	251.801	270.355	279.688	301.5	311.694	316.895	315.51	315.018	312.139	308.514	298.132	286.869	279.798	267.882	258.482	245.23
"Central African Republic"	140	"30-34"	199.689	216.954	241.606	258.987	267.925	289.258	299.03	304.35	304.065	302.112	300.257	293.904	285.929	276.011	270.257	259.47	250.05
"Central African Republic"	140	"35-39"	164.452	188.506	204.74	227.862	244.463	253.083	273.381	282.595	287.93	287.057	285.626	285.052	279.424	270.632	262.111	255.784	245.807
"Central African Republic"	140	"40-44"	128.222	152.895	175.276	190.251	211.961	227.437	235.76	254.718	263.715	269.062	268.088	266.845	265.534	260.772	254.015	245.025	239.864
"Central African Republic"	140	"45-49"	99.049	118.195	141.054	161.661	175.282	195.709	210.264	218.395	235.95	243.876	248.756	248.79	248.145	246.145	242.471	235.705	227.205
"Central African Republic"	140	"50-54"	77.095	90.899	108.633	129.592	148.502	161.352	180.05	193.965	200.898	217.444	224.741	229.04	228.333	229.51	226.855	222.961	217.888
"Central African Republic"	140	"55-59"	61.792	70.073	82.725	98.833	117.984	135.381	147.286	164.058	176.833	183.495	198.373	205.209	209.093	208.634	210.866	207.776	204.589
"Central African Republic"	140	"60-64"	49.979	54.778	62.157	73.419	87.759	104.796	120.174	130.617	146.01	157.365	163.327	176.532	183.034	186.891	186.568	187.949	185.791
"Central African Republic"	140	"65-69"	37.736	42.041	46.127	52.422	61.945	74.065	88.493	101.492	110.749	123.625	133.124	138.406	150.112	155.603	158.737	158.557	159.379
"Central African Republic"	140	"70-74"	26.039	29.067	32.409	35.606	40.519	47.872	57.398	68.641	78.877	85.975	96.118	103.468	107.42	117.064	121.572	124.558	123.816
"Central African Republic"	140	"75-79"	16.242	17.377	19.399	21.695	23.874	27.176	32.165	38.58	46.141	53.195	58.046	65.021	69.931	72.993	79.371	83.521	85.425
"Central African Republic"	140	"80-84"	7.826	8.655	9.277	10.387	11.604	12.818	14.585	17.316	20.831	24.961	28.83	31.604	35.296	38.4	39.91	43.909	46.211
"Central African Republic"	140	"85-89"	2.637	2.955	3.285	3.538	3.973	4.461	4.918	5.62	6.693	8.077	9.708	11.254	12.391	13.991	15.238	16.008	17.492
"Central African Republic"	140	"90-94"	0.547	0.624	0.703	0.784	0.848	0.956	1.075	1.191	1.368	1.636	1.965	2.397	2.798	3.097	3.513	3.836	4.027
"Central African Republic"	140	"95-99"	0.058	0.069	0.079	0.09	0.101	0.11	0.124	0.14	0.156	0.181	0.214	0.261	0.318	0.379	0.418	0.474	0.518
"Central African Republic"	140	"100+"	0.004	0.004	0.005	0.006	0.007	0.008	0.008	0.009	0.01	0.012	0.014	0.016	0.02	0.024	0.029	0.032	0.036
"Chad"	148	"0-4"	1482.39	1632.213	1761.128	1879.787	1986.284	2085.261	2171.669	2213.376	2230.758	2253.074	2278.289	2256.692	2231.018	2166.114	2184.854	2077.532	2059.099
"Chad"	148	"5-9"	1262.481	1409.745	1555.657	1688.826	1795.909	1913.689	2011.134	2089.859	2127.558	2150.044	2187.01	2203	2194.93	2172.114	2122.547	2129.038	2047.136
"Chad"	148	"10-14"	1088.444	1237.671	1383.556	1519.662	1655.959	1757.886	1884.081	1969.043	2040.673	2101.167	2122.119	2155.281	2161.412	2168.693	2148.602	2098.212	2118.389
"Chad"	148	"15-19"	928.322	1072.64	1220.513	1362.689	1497.737	1629.051	1732.895	1852.96	1941.932	2009.532	2062.842	2094.836	2134.898	2137.084	2140.234	2132.708	2074.074
"Chad"	148	"20-24"	772.934	911.946	1053.946	1201.658	1337.295	1468.395	1593.444	1702.602	1822.016	1905.429	1983.067	2020.438	2070.484	2111.406	2105.615	2103.013	2089.707
"Chad"	148	"25-29"	626.572	754.54	889.933	1030.609	1173.254	1302.693	1440.324	1555.11	1658.533	1797.082	1867.276	1935.674	1989.266	2046.043	2068.637	2065.835	2071.979
"Chad"	148	"30-34"	497.753	606.05	730.267	863.345	999.785	1137.737	1263.492	1395.231	1511.172	1619.514	1752.056	1832.353	1896.219	1950.944	1990.581	2027.341	2038.655
"Chad"	148	"35-39"	393.7	477.335	581.863	702.002	830.942	961.58	1100.105	1221.93	1348.849	1466.143	1579.108	1696.041	1767.133	1838.655	1891.664	1941.141	1993.072
"Chad"	148	"40-44"	306.728	374.631	454.572	554.96	670.758	793.797	924.362	1055.191	1175.452	1299.703	1414.827	1522.603	1635.347	1713.364	1768.778	1827.166	1881.188
"Chad"	148	"45-49"	235.912	289.809	354.44	430.908	527.114	637.945	758.68	879.544	1006.968	1125.1	1248.201	1350.947	1471.712	1584.216	1651.798	1702.697	1766.966
"Chad"	148	"50-54"	178.53	221.235	272.251	333.141	406.069	497.028	604.635	716.316	835.677	958.925	1072.202	1194.076	1295.245	1408.772	1503.313	1576.87	1629.671
"Chad"	148	"55-59"	140.809	164.893	204.748	252.18	309.645	377.969	465.315	564.266	672.263	787.051	906.273	1020.662	1134.031	1234.69	1337.913	1429.499	1504.691
"Chad"	148	"60-64"	111.155	126.424	148.641	184.817	228.317	281.298	345.017	425.208	518.526	618.992	726.66	836.558	948.852	1057.555	1158.744	1253.809	1343.793
"Chad"	148	"65-69"	83.219	94.865	108.422	127.727	159.602	198.057	245.643	301.816	373.875	456.636	550.119	648.454	753.653	855.513	954.399	1052.199	1136.948
"Chad"	148	"70-74"	51.853	65.288	74.836	85.886	101.929	128.548	160.982	200.08	247.69	308.948	381.146	461.091	546.78	637.529	728.288	820.655	908.684
"Chad"	148	"75-79"	31.605	35.456	45.015	52.01	60.501	72.659	92.692	116.873	147.245	184.037	230.269	286.101	351.752	419.065	492.053	569.557	641.588
"Chad"	148	"80-84"	14.835	17.402	19.761	25.393	29.988	35.391	43.117	55.718	71.128	90.564	115.44	147.113	185.319	228.064	275.587	327.149	381.622
"Chad"	148	"85-89"	4.831	5.87	7.018	8.168	10.788	12.977	15.596	19.529	25.287	33.055	43.138	55.962	73.061	92.784	115.364	142.269	170.605
"Chad"	148	"90-94"	0.988	1.207	1.504	1.847	2.221	3	3.741	4.59	5.916	7.972	10.7	14.165	18.695	24.89	32.218	41.409	51.238
