"name"	"country_code"	"2015"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"Jordan"	400	3889.014	3915.232	4015.355	4074.827	4098.844	4096.518	4184.076	4166.56	4089.745	4104.377	3998.635	3872.889	3821.337	3686.543	3599.512	3513.551	3345.252	3214.221
"Kuwait"	414	2186.436	1961.357	1909.439	1923.479	1938.097	1986.578	2077.84	2197.055	2381.548	2411.827	2405.46	2498.386	2626.885	2830.898	2905.942	2994.392	3074.487	3113.769
"Lebanon"	422	2938.529	3027.583	3000.455	2915.424	2726.151	2622.468	2478.768	2398.748	2283.63	2143.585	2055.397	2016.823	1901.816	1866.859	1792.166	1680.16	1636.04	1492.947
"Oman"	512	2978.627	3351.72	3426.509	3414.574	3237.029	3158.451	3149.94	3159.556	3138.903	3175.538	3055.169	3003.039	2928.612	2848.181	2774.346	2655.737	2657.083	2623.881
"Qatar"	634	1623.719	1298.593	1268.17	1241.397	1312.325	1411.304	1504.284	1603.038	1712.541	1742.9	1853.913	1895.165	1869.836	1913.327	1954.907	2073.765	2077.814	2092.512
"Saudi Arabia"	682	17835.91	18276.2	18377.371	18432.518	18019.904	17770.898	17440.216	16955.944	16811.51	16213.188	15754.643	15523.781	14992.556	14278.401	14011.964	13291.118	13138.805	13086.768
"State of Palestine"	275	2366.75	2444.286	2550.94	2672.634	2800.796	2867.046	2896.038	3009.266	3056.669	3025.106	3007.208	3023.374	3007.646	3008.975	2987.319	2858.323	2733.203	2623.508
"Syrian Arab Republic"	760	9366.509	8479.353	8228.811	8527.887	8894.621	8937.976	8774.368	8449.949	8382.562	8181.027	7861.956	7598.678	7271.075	6848.509	6425.96	5966.6	5504.446	5073.905
"Turkey"	792	38674.562	40764.926	42517.594	43979.463	44981.826	45792.081	46311.306	46167.698	45780.228	45203.522	44423.108	43391.794	42005.81	40712.99	39508.638	37038.771	35110.604	33299.656
"United Arab Emirates"	784	6708.256	5196.809	5176.938	5222.84	5342.63	5670.484	5899.871	6079.954	6530.611	6866.489	7024.82	7376.308	7649.555	7825.08	8179.428	8460.819	8597.34	9064.684
"Yemen"	887	13553.282	14559.194	15557.321	16430.907	17207.186	17916.217	18336.536	18722.864	18796.986	18607.94	18403.162	17762.298	17234.649	16453.453	15487.106	14289.764	13143.855	12229.761
"EUROPE"	908	355993.718	354824.801	352110.64	348006.544	342914.28	337505.796	332136.015	326177.185	319597.552	313248.951	305878.437	300380.427	295125.25	291107.876	287481.426	284476.221	281462.046	278402.89
"Belarus"	112	4413.529	4343.532	4239.355	4102.645	3948.382	3809.917	3686.628	3567.807	3456.619	3325.856	3202.312	3072.152	2978.652	2913.953	2841.883	2773.396	2699.612	2644.972
"Bulgaria"	100	3473.406	3278.681	3097.168	2899.564	2701.172	2527.156	2351.25	2209.493	2072.398	1939.404	1818.284	1703.621	1605.982	1522.181	1460.273	1397.699	1328.972	1270.015
"Czech Republic"	203	5180.067	5098.011	4994.64	4854.941	4700.063	4529.057	4387.135	4247.75	4089.83	3939.725	3755.548	3570.745	3407.903	3248.436	3138.363	3051.97	2968.136	2883.55
"Hungary"	348	4690.865	4538.694	4378.385	4197.91	4005.548	3820.472	3635.852	3458.054	3279.023	3125.265	2957.457	2798.285	2662.71	2533.757	2409.33	2288.341	2152.458	2035.184
"Poland"	616	18673.687	18303.058	17753.226	17035.036	16262.296	15451.243	14672.839	13903.94	13058.562	12202.63	11330.894	10402.034	9525.542	8744.438	8004.047	7318.35	6682.744	6167.886
"Republic of Moldova"	498	1955.859	1880.646	1791.087	1684.253	1563.99	1440.977	1322.299	1197.989	1083.787	979.732	865.262	775.727	680.93	601.759	525.886	466.526	408.076	362.636
"Romania"	642	9450.977	8915.358	8355.65	7764.134	7154.563	6563.449	5975.083	5417.459	4882.764	4384.045	3899.273	3468.051	3105.624	2745.109	2431.191	2201.18	1976.674	1753.838
"Russian Federation"	643	66644.047	65596.997	64120.878	62032.714	59652.006	57543.709	55680.024	54082.152	52393.849	50302.307	48470.28	46445.584	45210.323	43881.467	42983.273	41728.12	40576.366	39144.444
"Slovakia"	703	2630.135	2597.053	2545.783	2471.544	2377.525	2279.417	2181.53	2080.286	1983.442	1880.559	1774.602	1675.274	1580.623	1494.196	1417.948	1343.626	1276.45	1218.45
"Ukraine"	804	20759.396	20121.957	19419.066	18668.948	17842.175	17031.245	16288.78	15563.672	14773.448	14020.394	13351.251	12762.476	12231.635	11794.616	11380.934	11004.321	10582.456	10223.969
"Channel Islands"	830	81.125	81.402	81.328	80.777	79.424	77.152	75.349	72.777	70.201	67.461	65.28	62.897	60.474	58.219	55.203	52.655	50.549	48.453
"Denmark"	208	2813.929	2844.428	2873.809	2891.232	2898.638	2890.356	2875.291	2853.75	2827.557	2800.314	2768.1	2738.927	2727.56	2686.897	2625.921	2563.057	2507.826	2477.658
"Estonia"	233	614.318	590.058	566.962	543.374	518.685	496.74	473.957	454.71	431.712	412.034	392.91	373.059	355.901	339.54	322.814	311.457	303.969	292.123
"Finland"	246	2709.039	2720.378	2713.105	2688.258	2644.836	2576.172	2507.322	2449.295	2391.119	2322.537	2262.12	2186.416	2114.379	2065.508	2003.57	1935.75	1875.77	1815.222
"Iceland"	352	165.02	167.473	169.194	169.911	169.774	168.482	165.045	162.642	159.247	154.172	150.105	145.874	140.429	135.49	128.383	122.623	116.852	110.986
"Ireland"	372	2340.097	2280.356	2203.313	2113.747	2013.729	1937.649	1871.647	1801.096	1698.883	1596.439	1497.162	1379.4	1310.62	1229.049	1180.17	1124.521	1067.17	1017.827
"Latvia"	428	903.99	835.253	769.362	698.524	631.342	568.934	520.396	473.185	427.57	386.516	347.83	316.618	286.002	261.386	241.732	221.558	205.162	192.077
"Lithuania"	440	1325.24	1187.936	1061.347	944.736	833.097	726.838	635.931	555.741	489.241	436.989	385.635	334.329	291.758	256.519	230	207.278	187.354	166.652
"Norway"	578	2624.804	2759.382	2885.254	2992.844	3087.646	3160.252	3214.747	3264.117	3316.98	3330.968	3308.972	3303.406	3297.701	3292.756	3259.197	3212.419	3160.85	3110.514
"Sweden"	752	4886.817	5012.064	5113.458	5179.871	5205.206	5226.328	5252.208	5262.858	5294.38	5290.987	5265.518	5238.465	5249.208	5222.249	5191.335	5164.49	5117.878	5095.244
"United Kingdom"	826	31898.594	32561.176	33097.617	33346.043	33427.596	33480.427	33482.495	33380.212	33116.008	32774.199	32310.108	31898.491	31544.717	31093.596	30669.606	30283.373	29896.274	29523.726
"Albania"	8	1436.82	1365.098	1302.775	1227.608	1156.006	1083.636	1016.192	947.385	873.612	815.525	749.792	694.207	632.085	553.79	490.448	436.817	378.114	336.997
"Bosnia and Herzegovina"	70	1896.451	1740.827	1598.373	1456.266	1309.746	1182.212	1067.812	940.287	842.304	745.908	650.619	569.678	488.596	428.674	381.071	340.672	305.687	261.867
"Croatia"	191	2045.25	1960.544	1874.729	1786.718	1685.879	1592.836	1504.793	1411.071	1328.569	1229.681	1141.519	1057.497	987.187	912.455	847.79	777.973	716.101	658.756
"Greece"	300	5345.169	5082.089	4809.179	4536.75	4266.636	4001.09	3733.45	3489.031	3199.957	2929.067	2681.148	2450.648	2228.576	1993.453	1835.161	1660.677	1518.109	1388.604
"Italy"	380	29069.71	28683.827	28085.343	27341.907	26503.659	25480.125	24532.647	23502.172	22475.579	21303.963	20357.338	19296.058	18108.055	17254.023	16610.666	15883.104	15230.708	14437.592
"Malta"	470	208.496	206.888	203.478	199.394	194.438	186.692	178.194	170.243	160.086	151.093	143.378	135.123	126.94	117.454	108.073	100.112	94.768	89.703
"Montenegro"	499	309.211	294.877	279.375	265.038	251.409	236.442	220.728	202.711	188.296	174.446	160.916	146.667	132.604	120.455	109.138	97.772	90.024	81.729
"Portugal"	620	4900.539	4435.795	4135.868	3814.838	3526.218	3240.114	2936.674	2669.503	2396.571	2138.86	1886.203	1650.569	1474.691	1307.337	1166.216	1045.941	954.403	853.592
"Serbia"	688	4319.647	4108.328	3917.003	3710.589	3514.128	3325.71	3148.617	2982.345	2811.72	2628.541	2444.99	2305.629	2148.931	2021.403	1887.132	1755.652	1653.513	1554.351
