"name"	"country_code"	"2015"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"Iran (Islamic Republic of)"	364	79109.272	86019.936	91854.187	96815.874	101538.746	105962.733	110170.481	114243.175	117251.256	120444.942	122476.707	122406.672	124121.187	124255.29	123997.922	125022.691	126613.211	126985.481
"Maldives"	462	363.657	400.001	430.977	456.873	480.173	502.09	523.365	543.465	557.489	568.709	576.14	580.407	585.247	586.481	588.209	589.932	588.234	581.356
"Nepal"	524	28513.7	30839.58	33219.698	35662.805	37771.695	39823.992	41909.336	44006.295	45791.871	47565.562	49023.131	50249.862	50851.688	51748.844	52053.16	52458.903	52939.879	52567.727
"Pakistan"	586	188924.874	211439.112	233848.341	255963.805	278687.778	302337.314	325266.645	348138.466	368273.049	387549.718	405443.02	424766.106	441462.424	457751.566	473491.91	484322.879	492618.703	502859.983
"Sri Lanka"	144	20715.01	21404.711	21968.808	22403.827	22748.861	23035.771	23292.835	23456.228	23489.502	23514.894	23376.736	23344.199	23364.95	23238.884	23252.986	23089.082	23052.759	22912.493
"Brunei Darussalam"	96	423.188	463.128	503.716	542.49	583.686	623.387	659.853	697.358	729.506	755.056	781.771	802.524	834.648	865.504	895.838	923.614	953.969	979.826
"Cambodia"	116	15577.899	17348.911	19124.627	20904.61	22592.533	24550.841	26612.388	28483.573	30130.495	32123.005	33724.875	35182.438	36808.541	38236.38	39404.655	40301.476	41207.139	41650.98
"Indonesia"	360	257563.815	274884.484	291164.96	306384.588	320398.323	333427.614	346963.558	358419.909	369848.878	380022.024	390552.214	401826.74	410957.009	418611.455	427557.152	433215.785	441979.954	448467.785
"Lao People's Democratic Republic"	418	6802.023	7610.274	8416.308	9197.082	9941.47	10596.342	11283.489	11910.022	12547.522	13179.359	13663.151	14297.154	14799.089	15215.465	15553.165	15784.514	16055.429	15959.307
"Malaysia"	458	30331.007	33063.186	35851.267	38611.76	41213.763	43685.638	45893.496	48049.706	50321.304	52327.684	54325.164	55762.687	57809.367	59488.704	61480.491	63288.51	65423.406	67395.874
"Myanmar"	104	53897.154	56626.21	59224.231	61633.586	63834.631	65673.318	66865.323	67963.606	68704.955	69364.49	69986.96	70462.256	70518.199	70297.148	70539.377	70297.526	70232.008	70265.219
"Philippines"	608	100699.395	109627.953	118741.534	127547.774	136525.566	145551.42	154395.591	163198.73	170985.659	179663.773	188568.805	196964.713	203934.248	210867.601	217519.475	223561.498	227014.854	233241.4
"Singapore"	702	5603.74	6309.807	7034.623	7844.842	8652.803	9448.959	10331.792	11061.633	11850.773	12497.579	13255.07	14208.219	15003.035	15815.777	16462.965	16742.353	17553.99	18587.319
"Thailand"	764	67959.359	69834.082	70833.431	71473.66	71998.002	71924.354	71469.323	70649.925	69669.621	68659.1	67819.694	66869.548	66297.896	65871.275	65351.025	64833.799	64441.359	64700.502
"Timor-Leste"	626	1184.765	1479.846	1774.051	2096.001	2398.143	2744.906	3121.615	3475.385	3900.497	4357.13	4826.863	5250.401	5770.476	6194.585	6679.974	7113.697	7543.632	8098.658
"Viet Nam"	704	93447.601	99011.116	104033.346	108170.475	111469.032	114101.882	116735.035	118871.031	120508.349	121702.617	122022.054	122155.242	122331.083	122444.178	122612.468	122560.882	122323.557	122157.034
"Armenia"	51	3017.712	3214.643	3393.542	3515.619	3660.483	3806.103	3887.631	3975.71	4106.639	4199.38	4190.448	4171.269	4225.363	4272.271	4341.159	4381.408	4361.788	4355.02
"Azerbaijan"	31	9753.968	10406.525	10884.219	11238.538	11555.996	11882.437	12170.983	12409.801	12577.815	12822.412	13052.402	13222.558	13369.56	13613.722	13818.886	13982.395	14283.198	14591.531
"Bahrain"	48	1377.237	1650.605	1849.204	1999.376	2098.28	2216.91	2301.534	2354.699	2393.156	2474.239	2497.033	2560.651	2625.767	2687.739	2764.517	2850.482	2915.973	2987.424
"Cyprus"	196	1165.3	1263.53	1352.811	1436.228	1524.983	1599.492	1683.008	1769.395	1819.132	1883.12	1955.563	2017.075	2056.17	2095.969	2120.141	2137.721	2140.364	2173.766
"Georgia"	268	3999.812	3957.843	3948.289	3960.751	3975.943	3970.951	4018.746	4036.504	3964.489	4013.192	4013.35	4111.115	4076.18	4165.118	4228.484	4386.234	4405.152	4490.71
