"name"	"country_code"	"2015"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"Oman"	512	2978.627	2792.826	2793.437	2874.048	2979.106	2929.663	2911.67	2871.897	2755.203	2724.891	2582.455	2474.532	2312.902	2290.34	2386.134	2308.182	2179.589	2044.517
"Qatar"	634	1623.719	1243.178	1124.308	1106.159	1187.026	1265.964	1362.413	1503.63	1643.405	1757.658	1782.253	1818.643	2017.219	2065.559	2151.788	2205.38	2404.097	2387.709
"Saudi Arabia"	682	17835.91	17354.16	16875.325	16076.22	15791.718	15522.539	15294.37	14791.317	14115.132	13302.144	13046.17	12543.088	11650.931	11157.073	10831.552	10256.334	9984.317	9268.504
"State of Palestine"	275	2366.75	2313.962	2346.308	2361.157	2371.956	2422.584	2424.579	2485.555	2488.196	2388.003	2386.056	2224.041	2122.237	2063.014	1969.939	1921.932	1827.221	1763.464
"Syrian Arab Republic"	760	9366.509	8270.735	7936.218	8227.246	8237.883	8107.539	7810.854	7077.162	6681.88	6282.42	5912.5	5390.694	4974.077	4398.241	3776.207	3435.668	3239.958	2864.821
"Turkey"	792	38674.562	40287.855	41507.637	42326.178	42838.243	42932.361	42747.384	42214.475	41508.835	40409.431	38866.631	37455.115	35153.875	33108.853	31455.219	29295.977	27379.757	25359.036
"United Arab Emirates"	784	6708.256	4754.065	4520.377	4547.705	4493.837	4962.236	5267.118	5797.364	6035.098	6316.247	6995.987	7210.42	7310.97	7556.349	7930.962	8032.075	8598.057	8651.259
"Yemen"	887	13553.282	14129.368	14798.427	15079.832	15436.98	15702.817	15701.978	15613.049	15264.019	15384.638	14466.506	13854.241	13080.864	11697.89	10847.861	9913.549	9254.455	8515.749
"EUROPE"	908	355993.718	353860.76	350293.766	345407.575	338756.506	332310.995	325401.971	318021.243	309346.417	300902.123	293692.12	287033.253	280458.119	275308.926	269481.731	264993.997	260206.924	256380.761
"Belarus"	112	4413.529	4312.97	4176.499	4009.43	3845.52	3683.526	3522.366	3379.108	3225.428	3082.466	2924.35	2778.786	2643.446	2537.164	2431.806	2348.764	2250.519	2178.724
