"name"	"country_code"	"2015"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"Swaziland"	748	650.528	680.588	705.458	724.758	742.597	757.05	770.686	777.612	781.693	780.324	772.866	759.489	740.07	719.189	694.914	667.097	635.418	604.743
"Benin"	204	5453.88	6081.595	6720.241	7364.106	8001.27	8627.326	9219.928	9724.936	10202.015	10558.597	10809.491	10978.442	11050.833	11135.6	11163.013	11060.625	11012.928	10734.577
"Burkina Faso"	854	9121.395	10324.735	11552.266	12809.986	14030.058	15217.719	16334.645	17435.587	18382.114	19223.219	19829.555	20460.241	20912.439	21162.212	21118.119	21124.041	20703.856	20317.422
"Cabo Verde"	132	263.675	260.471	256.854	250.705	245.651	237.322	227.677	220.87	211.866	204.254	196.594	182.781	168.374	155.104	141.342	129.999	124.82	114.476
"Cote d'Ivoire"	384	11155.402	12347.211	13552.07	14718.912	15832.778	16926.05	17887.408	18717.399	19465.981	19894.391	20333.859	20653.119	20879.295	21113.829	20848.43	20523.732	20107.886	19702.192
"Gambia"	270	1005.393	1136.058	1293.679	1467.715	1650.691	1830.78	1998.925	2140.856	2280.651	2411.17	2520.108	2606.062	2656.197	2680.015	2708.376	2716.775	2688.639	2659.418
"Ghana"	288	13774.487	14882.931	15991.289	17072.405	18094.459	19148.478	20093.627	20831.423	21653.818	22273.14	22635.298	22785.804	22845.7	22793.653	22776.074	22437.431	21843.945	21334.329
"Guinea"	324	6286.353	6685.362	7240.556	7773.979	8309.091	8790.58	9272.909	9727.361	10076.907	10385.189	10535.052	10825.851	10863.603	10997.042	10757.369	10801.404	10791.168	10496.743
"Guinea-Bissau"	624	928.825	1017.36	1101.392	1181.837	1259.501	1329.107	1395.358	1432.718	1469.47	1494.312	1510.027	1506.925	1493.733	1467.156	1443.033	1407.675	1361.248	1308.053
"Liberia"	430	2233.643	2212.876	2331.566	2420.922	2628.978	2766.278	2863.159	2992.735	3118.509	3257.385	3354.536	3462.647	3439.405	3403.886	3421.905	3455.094	3344.701	3422.781
"Mali"	466	8715.004	9852.896	11058.604	12286.81	13490.681	14655.155	15768.086	16655.274	17469.595	18247.501	18741.823	19279.683	19618.986	19602.263	19527.405	19420.633	19162.604	18835.306
"Mauritania"	478	2020.783	2239.916	2464.497	2691.151	2912.194	3118.362	3322.076	3504.946	3667.653	3817.327	3936.967	4051.828	4121.718	4143.02	4156.471	4122.157	4068.364	3992.196
"Niger"	562	9869.965	11909.02	14295.02	16988.393	19885.798	23005.339	26186.382	29518.529	32638.073	35941.692	39191.165	42262.279	44633.22	46893.931	49495.049	51048.778	52121.669	53537.362
"Nigeria"	566	89413.012	100215.212	111423.889	122490.658	133754.628	144358.269	154369.137	163218.117	170676.241	177087.798	182487.059	187383.144	188534.864	189222.06	189005.853	187662.118	184832.61	179595.653
"Senegal"	686	7700.593	8725.92	9793.462	10870.615	12018.736	13223.277	14376.097	15524.715	16591.827	17650.825	18555.291	19370.848	20259.229	20833.354	21385.348	21694.66	21678.749	21859.113
"Sierra Leone"	694	3259.945	3368.931	3526.455	3722.62	3897.335	4020.118	4136.102	4239.861	4340.718	4407.941	4355.481	4341.564	4307.589	4260.054	4161.878	3960.57	3843.353	3603.913
"Togo"	768	3695.483	3952.852	4262.081	4539.918	4851.235	5188.772	5509.859	5751.866	5989.538	6179.81	6329.914	6348.698	6471.066	6382.086	6287.963	6249.484	6004.556	5870.301
"ASIA"	935	2146310.075	2237845.99	2316324.398	2381917.287	2431463.321	2467888.393	2490462.718	2498076.936	2492662.132	2472229.887	2440805.277	2397435.066	2358554.957	2312933.381	2263385.975	2218058.369	2171104.383	2121647.371
"China"	156	667071.827	675285.388	675592.364	669382.208	658420.553	642631.702	622851.965	599629.12	573041.892	542536.8	513943.662	486120.053	457011.167	429455.63	405166.252	385119.313	364798.956	345552.276
"China, Hong Kong SAR"	344	3866.342	3727.516	3620.153	3486.444	3341.563	3176.932	3036.325	2819.931	2608.828	2382.022	2135.05	1898.537	1690.733	1536.176	1376.649	1242.824	1128.373	1067.176
"China, Macao SAR"	446	304.595	284.326	270.949	257.971	240.755	226.961	215.536	196.842	179.676	164.961	152.505	137.917	124.006	111.158	105.216	96.756	89.902	83.981
"Dem. People's Republic of Korea"	408	12855.551	13035.943	13184.39	13269.928	13277.626	13244.631	13114.988	12905.026	12612.655	12329.324	11997.045	11678.532	11367.488	10991.522	10578.561	10197.674	9812.548	9456.992
