"country_code"	"name"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
276	"Germany"	890.614	721.116	676.075	634.169	597.249	565.799	538.977	513.918	489.964	467.304	448.628	434.818	424.957	417.592	410.175	402.14	393.965
442	"Luxembourg"	48.576	48.179	46.685	45.128	43.446	41.605	39.572	37.328	34.955	32.611	30.372	28.273	26.287	24.319	22.274	20.118	17.889
528	"Netherlands"	127.88	140.788	142.372	143.438	143.641	142.91	141.265	138.96	136.404	134.01	132.103	130.517	128.888	127.049	124.961	122.518	119.831
756	"Switzerland"	303.97	213.416	194.807	177.185	161.47	148.117	137.197	128.596	121.655	115.75	110.724	106.238	101.779	97.052	91.932	86.533	80.907
904	"LATIN AMERICA AND THE CARIBBEAN"	-2834.336	-3116.976	-3222.508	-3323.951	-3418.007	-3502.429	-3570.435	-3612.755	-3622.81	-3595.225	-3530.777	-3436.264	-3320.747	-3192.273	-3062.096	-2938.986	-2823.314
28	"Antigua and Barbuda"	-0.24	-0.551	-0.557	-0.558	-0.558	-0.559	-0.558	-0.558	-0.574	-0.61	-0.655	-0.687	-0.689	-0.65	-0.579	-0.496	-0.412
533	"Aruba"	1.128	0.453	0.353	0.27	0.219	0.194	0.185	0.185	0.177	0.153	0.104	0.032	-0.041	-0.107	-0.154	-0.182	-0.203
44	"Bahamas"	7.285	5.552	5.135	4.748	4.404	4.054	3.639	3.176	2.732	2.363	2.069	1.838	1.652	1.524	1.496	1.562	1.68
52	"Barbados"	1.488	0.578	0.335	0.1	-0.114	-0.294	-0.438	-0.563	-0.693	-0.831	-0.973	-1.118	-1.261	-1.394	-1.507	-1.603	-1.697
192	"Cuba"	-130.87	-148.686	-146.32	-143.644	-140.264	-135.895	-130.649	-124.8	-118.623	-112.272	-105.836	-99.456	-93.325	-87.508	-81.969	-76.604	-71.341
531	"Cura~ASSao"	2.239	0.365	-0.104	-0.498	-0.776	-0.946	-1.035	-1.053	-1.011	-0.926	-0.823	-0.713	-0.611	-0.538	-0.501	-0.483	-0.468
214	"Dominican Republic"	-172.911	-186.82	-192.151	-197.107	-201.274	-204.224	-205.776	-206.058	-205.264	-203.419	-200.384	-196.137	-190.915	-185.023	-178.639	-171.92	-165.003
308	"Grenada"	-3.414	-2.211	-1.974	-1.752	-1.557	-1.391	-1.257	-1.157	-1.086	-1.035	-0.998	-0.956	-0.886	-0.787	-0.669	-0.537	-0.397
312	"Guadeloupe"	-2.633	-3.746	-3.931	-4.131	-4.339	-4.508	-4.566	-4.474	-4.26	-3.962	-3.637	-3.367	-3.202	-3.126	-3.078	-3.031	-2.984
332	"Haiti"	-173.932	-184.823	-192.093	-199.141	-205.703	-211.438	-216.082	-219.353	-221.006	-221.022	-219.519	-216.798	-213.092	-208.683	-203.945	-199.182	-194.47
388	"Jamaica"	-90.121	-81.435	-74.441	-67.598	-61.115	-55.082	-49.542	-44.599	-40.361	-36.715	-33.348	-29.996	-26.53	-22.904	-19.238	-15.623	-12.017
474	"Martinique"	-5.088	-4.626	-4.269	-3.918	-3.608	-3.359	-3.154	-2.97	-2.783	-2.602	-2.466	-2.397	-2.389	-2.422	-2.467	-2.501	-2.527
630	"Puerto Rico"	-77.976	-59.001	-53.617	-48.635	-44.385	-40.978	-38.213	-35.851	-33.616	-31.464	-29.398	-27.392	-25.521	-23.922	-22.632	-21.56	-20.596
662	"Saint Lucia"	-0.101	-0.587	-0.687	-0.785	-0.885	-0.984	-1.064	-1.108	-1.11	-1.075	-1.014	-0.937	-0.847	-0.749	-0.648	-0.538	-0.422
670	"Saint Vincent and the Grenadines"	-4.774	-4.418	-4.123	-3.828	-3.526	-3.207	-2.86	-2.48	-2.07	-1.641	-1.221	-0.84	-0.52	-0.267	-0.07	0.09	0.232
780	"Trinidad and Tobago"	-13.375	-14.11	-14.848	-15.456	-15.849	-15.967	-15.766	-15.252	-14.472	-13.508	-12.434	-11.299	-10.155	-9.052	-8.01	-7.027	-6.074
850	"United States Virgin Islands"	-0.706	0.147	0.208	0.25	0.253	0.234	0.236	0.27	0.313	0.354	0.39	0.413	0.439	0.5	0.6	0.712	0.816
84	"Belize"	5.092	2.35	1.371	0.43	-0.442	-1.218	-1.858	-2.369	-2.739	-2.935	-2.912	-2.704	-2.388	-2.026	-1.642	-1.245	-0.856
188	"Costa Rica"	29.706	34.399	35.451	36.448	37.421	38.326	39.105	39.652	39.887	39.767	39.305	38.417	37.118	35.468	33.58	31.482	29.218
222	"El Salvador"	-243.183	-231.656	-219.775	-207.949	-196.143	-184.198	-172.185	-160.372	-149.069	-138.436	-128.309	-118.362	-108.383	-98.331	-88.273	-78.254	-68.273
320	"Guatemala"	-153.947	-181.964	-201.711	-220.563	-237.61	-252.516	-265.104	-275.587	-284.502	-292.15	-298.366	-303.3	-307.556	-311.488	-314.952	-317.717	-320.214
340	"Honduras"	-107.189	-118.534	-121.455	-124.479	-127.571	-130.564	-133.229	-135.094	-135.651	-134.794	-132.668	-129.494	-125.354	-120.322	-114.689	-108.634	-102.302
484	"Mexico"	-1097.55	-1471.893	-1577.757	-1675.558	-1760.299	-1829.327	-1879.411	-1907.777	-1913.786	-1896.844	-1862.007	-1814.28	-1754.942	-1685.046	-1608.554	-1529.466	-1449.329
558	"Nicaragua"	-147.868	-149.077	-146.47	-143.758	-141.014	-138.401	-135.815	-133.075	-129.938	-126.182	-121.764	-116.594	-110.634	-103.985	-96.857	-89.483	-82.043
591	"Panama"	30.538	31.812	31.702	31.584	31.445	31.343	31.249	31.041	30.676	30.184	29.663	29.189	28.697	28.094	27.395	26.593	25.714
32	"Argentina"	49.952	76.229	80.12	83.857	87.36	90.726	93.498	93.97	90.91	84.3	75.957	67.692	60.53	54.927	50.26	45.725	40.927
68	"Bolivia (Plurinational State of)"	-76.95	-91.476	-98.966	-106.316	-113.475	-120.255	-126.534	-132.317	-137.656	-142.41	-146.343	-149.229	-151.205	-152.595	-153.868	-155.236	-156.671
76	"Brazil"	35.049	10.52	-5.068	-21.596	-40.079	-62.605	-89.105	-117.973	-147.047	-173.167	-195.234	-214.554	-233.753	-254.365	-277.023	-301.666	-327.396
152	"Chile"	203.338	195.358	190.082	184.583	178.568	171.976	164.699	156.858	148.643	140.643	133.295	126.787	121.099	115.899	110.668	105.156	99.327
170	"Colombia"	-147.97	-163.892	-165.709	-167.772	-170.372	-174.171	-178.887	-183.978	-188.718	-192.584	-194.947	-195.261	-193.462	-190.072	-185.683	-180.803	-175.694
218	"Ecuador"	-43.581	-43.927	-47.092	-50.098	-52.804	-55.274	-57.825	-60.75	-64.229	-68.225	-72.316	-76.069	-79.241	-81.695	-83.424	-84.636	-85.438
254	"French Guiana"	4.441	4.12	3.158	2.324	1.677	1.291	1.241	1.495	1.918	2.372	2.783	3.085	3.246	3.359	3.525	3.831	4.254
