"name"	"country_code"	"2015"	"2020"	"2025"	"2030"	"2035"	"2040"	"2045"	"2050"	"2055"	"2060"	"2065"	"2070"	"2075"	"2080"	"2085"	"2090"	"2095"	"2100"
"Algeria"	12	19708.915	21622.95	23309.637	24770.516	26183.239	27611.449	29173.048	30625.934	31991.944	33235.554	34413.879	35312.276	36075.244	36989.272	37844.759	38808.975	39457.478	40154.083
"Egypt"	818	45267.664	50367.188	55266.739	60176.031	65413.944	71222.086	77153.259	83322.768	89415.489	94813.94	100452.936	106796.867	112609.081	118402.836	123905.179	129423.584	135070.152	140050.091
"Libya"	434	3121.693	3300.469	3486.617	3667.31	3831.81	4002.598	4217.52	4369.237	4444.076	4552.501	4659.18	4696.204	4778.662	4878.582	4964.977	5072.949	5070.936	5072.429
"Morocco"	504	17388.247	18579.992	19679.847	20687.656	21581.402	22375.179	23148.145	23879.523	24373.912	24947.365	25236.11	25488.386	25623.963	25539.834	25571.532	25360.27	25321.418	25233.777
"Sudan"	729	20037.863	23282.191	26651.151	30259.911	34149.794	38287.552	42443.08	46772.32	51519.198	56593.082	61612.693	66982.307	72046.699	78815.706	82607.533	87832.816	93896.327	99654.427
"Tunisia"	788	5692.469	6092.585	6464.088	6790.393	7070.765	7325.582	7516.027	7743.558	7892.862	8103.916	8253.848	8369.879	8461.861	8580.588	8673.853	8730.512	8841.069	8969.088
"Western Sahara"	732	272.5	313.981	341.871	381.967	426.958	464.554	502.995	536.043	551.68	564.245	602.49	633.045	661.394	702.256	731.321	756.711	791.285	818.225
"Botswana"	72	1132.076	1255.54	1375.959	1493.048	1603.683	1725.049	1834.407	1942.701	2039.192	2144.457	2223.144	2298.835	2369.421	2449.07	2509.694	2575.66	2639.751	2687.585
"Lesotho"	426	1078.247	1158.022	1238.41	1319.517	1401.48	1493.525	1595.694	1697.187	1792.135	1899.12	2008.776	2097.084	2185.638	2278.459	2387.356	2435.583	2532.948	2609.673
"Namibia"	516	1262.042	1432.802	1597.687	1778.837	1951.824	2135.658	2324.465	2489.58	2646.028	2803.603	2960.831	3117.741	3269.733	3452.692	3576.426	3650.393	3725.559	3792.497
"South Africa"	710	27693.15	29543.909	31268.469	32978.833	34572.968	36008.163	37457.232	38825.735	39991.178	41099.719	42235.927	43006.74	43780.237	44212.106	44763.215	44834.561	45199.958	45479.641
"Swaziland"	748	650.528	704.411	755.209	804.978	855.879	906.889	962.843	1017.477	1072.777	1127.569	1178.35	1229.094	1272.159	1314.707	1349.848	1385.635	1421.253	1449.673
"Benin"	204	5453.88	6269.172	7158.044	8112.314	9127.446	10193.862	11359.733	12551.259	13795.78	15099.623	16430.881	17814.486	19213.057	20585.983	21833.466	23303.141	24612.297	25892.068
"Burkina Faso"	854	9121.395	10581.642	12238.81	14139.639	16233.338	18608.917	21103.44	23896.043	26881.015	29934.71	33375.32	36748.599	40409.086	44110.276	48286.387	52148.439	56247.023	60400.344
"Cabo Verde"	132	263.675	300.009	333.751	370.82	405.174	437.761	463.176	497.789	528.227	565.939	590.414	609.896	618.634	625.197	637.776	653.594	670.499	658.27
"Cote d'Ivoire"	384	11155.402	12825.389	14707.965	16802.275	19105.079	21626.485	24515.007	27580.389	30657.423	34046.353	37617.219	41396.317	45136.672	49466.287	53878.419	58527.238	62482.34	67129.165
"Gambia"	270	1005.393	1223.011	1450.381	1691.579	1960.313	2256.391	2602.009	2955.237	3330.089	3762.587	4218.094	4640.604	5047.614	5418.017	5939.628	6458.038	6931.755	7360.721
"Ghana"	288	13774.487	15677.965	17560.98	19592.373	21695.421	23787.295	26088.833	28503.629	30849.02	33078.534	35600.704	38075.889	40845.311	43372.367	45775.966	48061.52	50348.881	52959.874
"Guinea"	324	6286.353	7618.592	9027.545	10496.862	12241.934	13848.038	15873.719	17722.234	19704.02	21719.13	23884.302	26218.067	28294.308	30199.396	32225.482	34161.969	36661.696	39114.058
"Guinea-Bissau"	624	928.825	1054.806	1188.234	1333.611	1486.762	1651.657	1817.607	2002.336	2187.894	2387.543	2578.801	2771.139	2953.904	3149.685	3336.341	3531.543	3705.859	3842.617
"Liberia"	430	2233.643	2842.255	3418.915	4034.331	4671.919	5442.326	6177.098	6897.188	7726.796	8697.835	9761.606	10745.83	11463.682	12233.741	13218.681	13913.181	14956.803	15564.691
"Mali"	466	8715.004	10229.582	11987.92	14000.091	16254.827	18811.431	21559.776	24602.579	28108.344	31665.183	35131.723	39320.087	43856.954	48398.486	53044.379	57986.723	62773.517	68470.728
"Mauritania"	478	2020.783	2300.297	2599.552	2935.29	3284.761	3666.375	4061.603	4475.665	4915.443	5355.902	5843.412	6356.738	6910.129	7463.697	8028.325	8544.685	9086.534	9503.489
"Niger"	562	9869.965	12187.92	15087.634	18740.143	23220.679	28625.727	35142.243	42796.809	51539.677	61670.373	72824.867	85550.507	99288.567	115497.033	131674.92	150822.821	170729.694	190208.356
"Nigeria"	566	89413.012	102530.638	117018.548	133218.504	151410.622	170870.135	192985.58	216752.407	241987.207	268457.291	297899.099	330063.401	363182.445	398319.083	435026.241	472893.679	508791.032	549221.191
"Senegal"	686	7700.593	9011.057	10449.619	12057.337	13885.137	15903.946	18200.892	20533.82	23070.151	25856.045	28956.245	31909.449	35304.829	38766.005	42395.67	46289.648	50074.921	54078.06
"Sierra Leone"	694	3259.945	3860.12	4453.198	5074.986	5656.421	6291.946	7065.994	7793.943	8516.041	9390.038	10237.1	11168.166	12003.19	12759.172	13533.138	14400.242	14930.316	15520.622
"Togo"	768	3695.483	4333.352	4983.25	5672.643	6343.643	7082.504	7859.127	8648.606	9471.285	10244.718	10930.582	11876.077	12845.675	13860.752	14575.655	15528.262	16329.407	17128.567
"ASIA"	935	2146310.075	2259134.366	2360642.801	2451859.819	2534492.296	2606846.531	2667534.466	2720199	2763959.595	2800418.492	2823443.697	2843883.046	2856994.897	2872327.309	2876528.061	2886540.803	2892889.817	2906012.579
"China"	156	667071.827	683775.635	695219.159	701363.331	702970.809	700638.476	695250.33	687350.506	674012.011	660569.365	646962.285	632982.188	623004.499	612042.361	604488.054	597820.717	592312.329	589269.407
"China, Hong Kong SAR"	344	3866.342	4192.908	4460.29	4703.771	4905.634	5067.661	5203.58	5323.533	5464.493	5526.542	5510.043	5630.462	5695.718	5851.702	5804.912	5897.933	6003.057	6169.011
"China, Macao SAR"	446	304.595	360.997	408.391	447.104	482.626	504.897	526.332	528.529	521.425	511.034	511.097	509.063	505.569	500.65	490.135	484.975	490.238	495.889
"Dem. People's Republic of Korea"	408	12855.551	13277.621	13679.635	14024.94	14308.513	14551.32	14693.268	14836.819	14980.409	15100.152	15194.35	15296.593	15351.196	15487.225	15628.946	15708.266	15809.563	15879
"Japan"	392	65014.903	64826.128	64225.118	63414.954	62360.352	61252.232	60064.751	58939.174	58067.287	57104.137	56074.63	55027.123	54173.803	53269.85	52779.117	52559.122	51936.984	51867.289
"Mongolia"	496	1494.375	1643.461	1781.08	1907.63	2025.535	2153.579	2278.068	2402.439	2548.507	2688.834	2785.887	2880.516	3009.012	3094.131	3201.754	3293.142	3406.483	3500.122
"Republic of Korea"	410	25298.411	26155.073	26777.773	27482.247	27935.28	28177.513	28365.527	28183.676	27807.418	27654.309	27169.039	26711.036	26247.332	25897.254	25602.237	25374.093	25163.921	24831.318
"Other non-specified areas"	158	11681.169	11972.309	12183.009	12354.556	12390.522	12385.056	12240.205	12024.225	11716.17	11430.388	11056.782	10832.893	10511.756	10128.391	9910.03	9707.531	9488.371	9326.405
"Kazakhstan"	398	9113.167	10134.644	11104.062	12121.928	13264.294	14408.66	15626.16	16851.316	18122.73	19167.75	19879.64	21195.646	22227.403	23321.221	24352.631	25040.457	26577.394	27615.03
"Kyrgyzstan"	417	2999.785	3346.678	3702.279	4061.119	4429.28	4818.277	5239.704	5662.343	6104.163	6567.12	6924.885	7324.539	7757.995	8135.693	8512.738	8896.968	9407.884	9755.604
"Tajikistan"	762	4186.014	4799.686	5406.938	6018.82	6676.405	7366.325	8085.465	8822.758	9491.633	10262.212	10915.639	11625.603	12397.765	13070.693	13764.962	14329.385	14803.76	15376.658
"Turkmenistan"	795	2732.796	2975.293	3188.404	3387.617	3574.56	3714.348	3871.524	4005.456	4136.347	4215.755	4274.341	4365.535	4399.388	4426.73	4491.574	4535.268	4571.606	4618.29
"Uzbekistan"	860	15194.04	16541.957	17793.825	19026.023	20180.277	21225.741	22467.519	23561.727	24595.959	25348.302	26129.799	26785.533	27323.611	27878.045	28551.951	29122.128	29813.196	30075.709
"Afghanistan"	4	15752.858	20095.473	24461.459	28678.828	32383.763	37045.655	41164.153	44294.712	48637.981	52385.81	55285.782	59968.764	62814.367	64323.215	67797.056	71465.357	74030.698	75566.24
"Bangladesh"	50	79718.677	86112.188	91896.019	97407.769	102299.209	106894.52	110907.756	114580.307	117789.091	119484.443	121759.235	122709.537	123766.32	125482.745	125505.452	126305.245	126116.197	126131.037
"Bhutan"	64	358.546	411.776	460.098	507.015	552.96	601.086	645.145	684.899	705.302	726.514	752.485	772.797	800.434	801.633	831.166	839.415	843.389	839.853
"India"	356	631502.119	676820.688	721337.527	765323.88	808645.607	846730.829	885267.31	919462.654	954152.531	983240.213	1014572.664	1040548.137	1066205.866	1092073.938	1112157.575	1130106.74	1152662.908	1165299.16
"Iran (Islamic Republic of)"	364	39274.07	42680.079	45627.725	48044.855	50387.602	52517.8	54501.958	56575.816	57940.339	59473.784	60399.07	60256.014	60940.425	60782.237	60381.203	60945.771	61618.383	62169.676
"Maldives"	462	181.29	199.012	214.01	226.607	237.68	248.08	258.537	267.284	273.338	278.493	280.94	282.556	283.985	284.691	284.05	285.238	284.077	280.937
"Nepal"	524	14697.228	15822.145	16956.969	18159.51	19153.004	20146.199	21111.321	22059.868	22918.366	23741.516	24319.15	24833.647	25146.935	25411.012	25724.19	26045.637	25914.41	26093.578
"Pakistan"	586	91872.571	102878.18	113833.568	124516.028	135542.439	147317.235	158242.983	169713.286	179453.757	188270.191	197943.52	207328.221	216012.377	223100.773	230383.067	235348.012	240729.104	245949.06
"Sri Lanka"	144	10735.746	11123.298	11437.344	11683.647	11877.556	12034.785	12156.832	12201.706	12193.084	12165.789	12072.821	12027.479	11958.66	11864.144	11764.209	11670.638	11566.593	11540.631
"Brunei Darussalam"	96	205.161	225.089	245.32	264.86	285.331	306.003	324.175	342.279	358.226	371.657	384.68	397.501	411.421	426.951	441.268	454.646	469.593	481.161
"Cambodia"	116	7979.745	8801.267	9636.238	10473.001	11296.064	12177.646	13120.068	13926.315	14800.086	15711.427	16520.73	17217.83	17932.893	18604.185	19351.796	19751.99	20139.777	20605.773
"Indonesia"	360	127875.936	136678.445	145043.791	152877.582	160078.975	167112.334	173721.496	179878.263	185357.172	190928.078	195627.234	200778.319	205699.916	209456.064	213719.053	216783.945	220227.766	223389.574
"Lao People's Democratic Republic"	418	3416.695	3811.237	4204.212	4589.5	4952.15	5278.103	5615.075	5925.74	6222.754	6527.674	6760.059	7090.22	7348.054	7549.929	7692.432	7847.753	7935.82	7938.006
"Malaysia"	458	15305.331	16695.604	18115.016	19510.79	20835.493	22059.057	23170.34	24242.993	25377.056	26326.426	27265.083	28083.685	28944.838	29803.204	30811.858	31504.24	32544.77	33358.226
"Myanmar"	104	27562.17	28936.234	30233.196	31447.895	32497.184	33371.358	34012.542	34536.443	34971.855	35369.212	35781.69	35958.871	35947.612	36003.432	35919.467	35951.821	36047.337	35970.291
"Philippines"	608	49886.839	54455.252	59128.548	63676.467	68331.742	72924.013	77563.831	81884.679	86009.812	90375.883	94842.554	98921.653	102566.263	105875.858	108616.21	111589.878	114065.087	116892.005
"Singapore"	702	2838.705	3195.562	3562.876	3973.806	4387.977	4788.583	5251.364	5603.921	6019.015	6326.797	6762.289	7213.742	7601.835	8004.118	8326.286	8496.897	8916.964	9418.375
"Thailand"	764	34464.57	35498.811	36089.029	36533.22	36792.558	36758.196	36517.634	36074.09	35597.838	35011.193	34272.325	33630.837	33196.692	32887.676	32593.399	32275.172	32112.493	32095.952
"Timor-Leste"	626	583.192	729.807	875.08	1035.583	1184.496	1357.75	1540.507	1720.728	1933.518	2156.834	2383.072	2599.837	2881.853	3068.881	3321.487	3514.447	3701.702	4000.641
"Viet Nam"	704	47223.132	49973.661	52515.991	54623.638	56368.067	57770.757	59105.644	60251.791	61164.947	61493.512	61586.447	61840.638	61742.401	61516.268	61424.249	61457.707	61298.035	61042.941
"Armenia"	51	1618.201	1691.006	1751.906	1794.589	1841.965	1878.919	1892.546	1926.086	1960.695	1992.896	1978.413	1958.78	1954.453	1981.764	1973.947	2007.85	2035.376	2029.974
"Azerbaijan"	31	4898.422	5202.723	5428.695	5599.08	5756.361	5909.314	6045.306	6150.414	6220.35	6316.828	6401.398	6490.534	6569.857	6656.913	6741.855	6837.252	6909.057	7065.06
"Bahrain"	48	523.63	582.054	643.124	708.277	771.174	826.984	891.079	961.134	1019.27	1070.326	1133.07	1176.34	1230.027	1291.061	1338.069	1386.663	1436.772	1474.076
