"country_code"	"name"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
192	"Cuba"	-357.027	-383.707	-377.151	-370.463	-363.249	-354.854	-344.661	-332.544	-318.88	-304.441	-290.067	-276.066	-262.619	-250.49	-240.305	-231.857	-224.385
531	"Cura~ASSao"	-18.658	-20.809	-21.405	-21.958	-22.482	-23.03	-23.681	-24.477	-25.372	-26.349	-27.395	-28.576	-29.95	-31.403	-32.897	-34.45	-35.989
214	"Dominican Republic"	-270.857	-320.013	-334.984	-349.722	-363.904	-377.002	-388.507	-397.852	-404.58	-408.457	-409.642	-408.885	-406.842	-403.835	-399.911	-395.412	-390.736
308	"Grenada"	-17.717	-17.112	-16.937	-16.763	-16.643	-16.643	-16.773	-17.032	-17.452	-18.031	-18.711	-19.391	-19.993	-20.535	-21.065	-21.702	-22.423
312	"Guadeloupe"	-35.391	-37.756	-38.521	-39.283	-39.963	-40.558	-41.097	-41.551	-41.923	-42.152	-42.323	-42.547	-42.738	-42.771	-42.631	-42.505	-42.365
332	"Haiti"	-286.688	-325.75	-349.958	-373.478	-395.372	-415.27	-433.008	-448.478	-461.834	-473.212	-482.632	-490.135	-496.065	-501.341	-506.045	-509.746	-512.715
388	"Jamaica"	-240.512	-294.522	-284.398	-274.46	-264.588	-254.862	-245.774	-238.176	-232.565	-229.05	-227.455	-226.885	-225.969	-223.417	-218.957	-213.082	-206.573
474	"Martinique"	-27.184	-29.241	-28.755	-28.156	-27.416	-26.592	-25.745	-24.965	-24.323	-23.834	-23.504	-23.319	-23.249	-23.258	-23.282	-23.273	-23.248
630	"Puerto Rico"	-201.839	-205.272	-196.469	-187.702	-179.167	-171.278	-164.398	-158.279	-152.538	-147.138	-142.299	-138.026	-134.269	-130.942	-128.066	-125.444	-122.917
662	"Saint Lucia"	-8.378	-12.328	-12.689	-13.004	-13.22	-13.305	-13.265	-13.117	-12.908	-12.663	-12.393	-12.124	-11.873	-11.67	-11.52	-11.389	-11.249
670	"Saint Vincent and the Grenadines"	-8.538	-9.823	-9.464	-9.079	-8.633	-8.11	-7.53	-6.921	-6.304	-5.708	-5.164	-4.688	-4.275	-3.898	-3.526	-3.146	-2.759
780	"Trinidad and Tobago"	-67.987	-82.942	-82.351	-81.529	-80.233	-78.28	-75.841	-73.38	-71.24	-69.53	-68.191	-67.046	-66.134	-65.719	-65.923	-66.589	-67.527
850	"United States Virgin Islands"	-21.075	-20.289	-21.115	-21.968	-22.905	-23.911	-24.884	-25.765	-26.518	-27.153	-27.731	-28.278	-28.704	-29.012	-29.335	-29.764	-30.316
84	"Belize"	-25.938	-39.282	-41.691	-44.068	-46.27	-48.204	-49.947	-51.679	-53.473	-55.349	-57.256	-59.064	-60.622	-61.912	-62.886	-63.543	-64.019
188	"Costa Rica"	-45.121	-78.298	-86.878	-95.144	-102.726	-109.021	-113.771	-116.851	-118.243	-118.091	-116.868	-115.071	-113.26	-111.859	-110.762	-109.799	-108.908
222	"El Salvador"	-368.454	-422.528	-420.449	-416.858	-410.725	-401.431	-389.126	-374.059	-357.138	-339.28	-321.053	-303.023	-285.873	-269.69	-254.239	-239.264	-224.392
320	"Guatemala"	-422.129	-557.285	-640.854	-723.144	-802.299	-876.664	-944.828	-1003.46	-1049.922	-1082.96	-1103.874	-1115.921	-1123.536	-1130.723	-1139.578	-1150.095	-1161.803
340	"Honduras"	-285.211	-346.872	-367.603	-387.766	-406.207	-421.436	-431.765	-437.111	-438.787	-437.669	-434.679	-430.865	-426.571	-421.384	-415.087	-407.516	-399.359
484	"Mexico"	-3363.749	-4164.803	-4421.446	-4666.325	-4887.629	-5070.475	-5202.595	-5291.365	-5339.345	-5346.177	-5313.377	-5255.501	-5188.388	-5113.922	-5032.258	-4944.016	-4853.86
558	"Nicaragua"	-244.315	-285.13	-298.184	-310.21	-320.074	-326.781	-329.671	-328.93	-324.854	-318.003	-309.007	-298.809	-288.127	-276.946	-265.152	-252.757	-240.126
591	"Panama"	-11.377	-23.521	-31.431	-39.293	-47.094	-54.623	-61.596	-67.797	-73.073	-77.436	-81.044	-84.364	-87.844	-91.682	-95.705	-99.648	-103.469
32	"Argentina"	-655.742	-750.07	-805.095	-858.155	-908.527	-955.165	-995.595	-1029.123	-1060.465	-1089.365	-1111.295	-1123.005	-1127.055	-1128.799	-1130.088	-1131.618	-1134.054
68	"Bolivia (Plurinational State of)"	-188.258	-240.223	-271.584	-302.242	-331.29	-357.853	-381.633	-402.449	-419.991	-434.482	-446.765	-457.391	-466.738	-475.321	-482.844	-489.229	-494.764
76	"Brazil"	-1694.813	-2340.398	-2537.7	-2726.853	-2898.187	-3041.457	-3151.827	-3229.634	-3280.467	-3315.256	-3344.769	-3370.774	-3384.99	-3377.568	-3342.717	-3283.455	-3211.773
152	"Chile"	26.59	-52.385	-89.407	-125.515	-159.014	-188.362	-213.46	-234.707	-252.077	-266.316	-278.336	-288.317	-296.516	-304.079	-312.128	-321.395	-331.516
170	"Colombia"	-586.308	-810.478	-875.362	-935.495	-985.678	-1024.229	-1051.489	-1067.968	-1075.049	-1075.28	-1072.317	-1068.5	-1064.616	-1062.712	-1063.52	-1066.08	-1068.608
218	"Ecuador"	-204.131	-271.721	-304.648	-337.005	-368.396	-397.735	-423.563	-444.6	-459.926	-470.43	-478.085	-484.842	-491.81	-499.457	-507.551	-515.698	-524.108
254	"French Guiana"	-33.932	-44.141	-50.622	-57.017	-63.282	-69.35	-75.424	-81.978	-89.417	-97.879	-107.791	-119.65	-133.405	-148.82	-165.245	-181.669	-197.635
328	"Guyana"	-91.138	-103.03	-100.86	-98.731	-96.695	-95.034	-94.071	-94.102	-95.375	-97.958	-101.905	-107.095	-113.057	-119.45	-125.388	-130.315	-134.688
600	"Paraguay"	-173.214	-202.848	-211.763	-220.304	-228.302	-235.72	-242.386	-247.837	-251.768	-253.947	-254.576	-254.257	-253.848	-253.946	-254.84	-256.429	-258.47
604	"Peru"	-685.028	-863.308	-928.661	-990.922	-1047.605	-1097.683	-1139.193	-1171.787	-1195.836	-1210.978	-1218.466	-1219.15	-1214.377	-1205.614	-1193.882	-1179.932	-1165.278
740	"Suriname"	-56.438	-60.371	-62.484	-64.543	-66.479	-68.485	-70.571	-72.584	-74.292	-75.663	-76.97	-78.436	-80.321	-82.597	-85.13	-87.644	-89.922
858	"Uruguay"	-134.429	-153.392	-155.63	-157.416	-158.531	-158.845	-158.503	-157.916	-157.37	-156.934	-156.343	-155.033	-152.82	-150.167	-147.694	-145.619	-143.633
862	"Venezuela (Bolivarian Republic of)"	-319.932	-339.35	-364.036	-387.262	-408.652	-428.004	-444.924	-459.637	-472.496	-483.23	-491.718	-498.195	-502.79	-505.499	-506.405	-506.033	-505.195
905	"NORTHERN AMERICA"	859.475	-850.422	-1721.795	-2533.639	-3268.528	-3928.234	-4505.983	-4981.288	-5341.647	-5617.192	-5852.867	-6073.466	-6260.892	-6376.837	-6430.246	-6464.653	-6498.787
124	"Canada"	139.196	-295.612	-464.68	-621.64	-754.697	-857.267	-929.959	-976.946	-1006.999	-1026.845	-1039.801	-1045.445	-1043.543	-1039.418	-1040.16	-1049.993	-1066.15
840	"United States of America"	-54.689	-1820.039	-2617.31	-3365.401	-4043.213	-4657.876	-5209.251	-5671.34	-6018.241	-6261.933	-6440.579	-6589.135	-6713.51	-6784.207	-6794.935	-6772.263	-6741.374
909	"OCEANIA"	-314.914	-821.787	-991.572	-1147.596	-1284.432	-1403.309	-1503.928	-1584.823	-1646.324	-1690.407	-1723.523	-1754.747	-1790.903	-1834.696	-1886.557	-1948.873	-2017.933
36	"Australia"	-274.264	-761.994	-940.03	-1103.611	-1245.302	-1364.639	-1461.062	-1535.839	-1591.004	-1632.041	-1666.107	-1700.746	-1739.897	-1783.286	-1830.374	-1883.595	-1940.348
554	"New Zealand"	-151.897	-176.641	-183.283	-189.11	-194.039	-198.028	-200.999	-202.667	-203.079	-202.251	-200.571	-198.527	-196.844	-196.157	-196.374	-197.199	-198.41
242	"Fiji"	-77.779	-89.975	-89.241	-88.48	-87.78	-87.35	-87.33	-87.761	-88.613	-89.804	-91.088	-92.111	-92.912	-93.785	-95.067	-96.782	-98.826
540	"New Caledonia"	-9.715	-12.435	-12.717	-12.972	-13.17	-13.341	-13.516	-13.762	-14.065	-14.355	-14.622	-14.848	-14.961	-14.934	-14.806	-14.635	-14.479
598	"Papua New Guinea"	-77.16	-100.398	-121.207	-141.955	-162.462	-182.306	-200.625	-216.615	-230.331	-242.386	-253.77	-265.319	-277.638	-291.109	-305.495	-320.14	-334.354
90	"Solomon Islands"	-23.494	-27.221	-30.232	-33.228	-36.143	-38.926	-41.532	-43.9	-45.963	-47.676	-49.014	-50.033	-50.928	-51.858	-52.909	-54.039	-55.178
548	"Vanuatu"	-12.275	-13.935	-14.998	-16.062	-17.136	-18.245	-19.392	-20.56	-21.749	-22.984	-24.292	-25.637	-26.939	-28.17	-29.278	-30.201	-31.064
316	"Guam"	-9.994	-12.305	-12.817	-13.313	-13.769	-14.162	-14.491	-14.758	-14.962	-15.122	-15.29	-15.471	-15.657	-15.806	-15.905	-15.977	-16.017
296	"Kiribati"	-7.061	-8.941	-9.496	-10.009	-10.461	-10.866	-11.253	-11.633	-12.02	-12.417	-12.833	-13.268	-13.719	-14.194	-14.726	-15.308	-15.918
583	"Micronesia (Fed. States of)"	-16.241	-15.456	-16.498	-17.492	-18.409	-19.242	-20.011	-20.736	-21.453	-22.195	-22.971	-23.814	-24.757	-25.814	-26.953	-28.19	-29.46
258	"French Polynesia"	-14.388	-17.061	-17.503	-17.886	-18.203	-18.438	-18.573	-18.579	-18.474	-18.325	-18.22	-18.194	-18.239	-18.357	-18.539	-18.776	-19.047
882	"Samoa"	-22.881	-26.107	-26.305	-26.454	-26.516	-26.468	-26.319	-26.084	-25.844	-25.715	-25.805	-26.153	-26.711	-27.381	-28.077	-28.778	-29.487
776	"Tonga"	-17.512	-17.145	-16.725	-16.368	-16.134	-16.084	-16.246	-16.631	-17.248	-18.104	-19.202	-20.55	-22.173	-24.015	-25.924	-27.783	-29.591
